mean,var,N,maxlag
  1.2106598798E-02,  9.8859591019E-01,4096,512
index,wn_sample
1855,  2.6363066440E+00
1856,  8.8142328183E-01
1857,  1.0568093340E+00
1858,  1.2997177186E-01
1859,  5.3139220285E-01
1860, -1.5909298376E+00
1861, -1.2144485218E+00
1862,  2.9220068746E-01
1863, -2.0252994963E-01
1864, -4.4414902024E-02
1865,  9.4493103748E-01
1866, -6.8164451692E-01
1867,  2.9312915405E-02
1868, -6.1893101613E-01
1869,  7.6476488124E-01
1870,  3.1009689296E-01
1871,  6.2360185065E-01
1872, -1.9412091457E+00
1873, -1.8190165161E+00
1874, -5.3763806875E-01
1875,  5.2360375025E-01
1876,  1.8542769424E-01
1877, -5.0997954815E-01
1878, -6.3452586356E-01
1879,  1.6384830357E+00
1880,  6.8773707567E-01
1881, -4.2696454441E-01
1882, -2.2825372072E+00
1883, -5.1326925995E-01
1884,  5.7007646946E-01
1885, -1.3209755900E+00
1886, -2.9445111959E-01
1887,  8.6158154839E-02
1888,  3.7784452633E-01
1889, -4.5647460203E-01
1890, -5.7702847413E-02
1891, -2.9647129685E+00
1892, -4.0270847803E-01
1893,  8.5450129216E-01
1894,  1.5978828953E+00
1895,  3.0322378864E-01
1896, -3.8051475724E-01
1897, -8.4837454957E-01
1898,  1.1511870488E+00
1899,  2.5419390675E-01
1900,  1.4034838630E+00
1901, -8.5146555816E-01
1902,  1.2270146639E+00
1903,  5.6839315754E-01
1904,  1.2816642497E+00
1905,  5.0679922397E-01
1906, -9.9285306047E-01
1907,  1.4760965635E-01
1908,  1.6816661119E+00
1909,  5.7544067241E-01
1910,  1.7909079486E+00
1911, -1.9263771629E-01
1912, -8.6889952365E-01
1913,  1.2536713083E+00
1914, -1.7232705668E+00
1915,  8.5305008220E-01
1916,  6.9192958914E-01
1917,  2.7957536905E-01
1918,  1.1464039804E+00
1919, -2.6457492060E+00
1920,  1.7428355755E-02
1921,  2.2083359148E+00
1922,  3.4024277185E-01
1923, -1.1883198589E-01
1924, -6.3814733580E-02
1925,  1.6001212354E+00
1926,  8.9063784497E-01
1927,  1.3907905154E+00
1928, -5.1159120693E-01
1929, -9.0449488824E-01
1930, -1.8287819013E+00
1931,  2.1701953129E-02
1932, -4.9813560062E-01
1933, -4.5332957007E-01
1934, -1.0027785342E+00
1935,  4.9134049382E-01
1936,  7.4982586030E-01
1937,  2.2158548402E+00
1938, -3.6488439897E-01
1939,  3.8388063598E-01
1940,  4.0660120755E-01
1941,  9.2126741404E-01
1942, -8.2338787128E-02
1943, -1.6723647847E+00
1944,  6.7008790737E-01
1945,  8.0049736716E-01
1946, -4.8356688626E-01
1947,  3.3439995392E-01
1948, -9.5457107979E-01
1949, -4.3933553528E-01
1950,  8.1534803189E-01
1951,  9.8277243414E-01
1952, -3.0665849965E-01
1953,  1.6834113769E+00
1954, -1.1149564931E+00
1955, -1.5140414565E+00
1956, -1.3431700148E+00
1957,  1.2304765692E+00
1958, -4.6713454169E-01
1959, -6.1707919572E-01
1960, -3.0895023524E-01
1961, -1.3895346964E+00
1962,  6.3111592428E-01
1963,  1.4686014977E+00
1964, -1.8419781000E-02
1965, -2.4017308994E-01
1966,  7.4874053453E-01
1967, -5.9944919317E-01
1968,  4.5023923612E-01
1969,  1.8915043785E-01
1970, -9.0445934778E-01
1971,  5.5096886903E-01
1972,  5.5510525047E-01
1973, -3.4664817441E-01
1974,  6.9652274220E-01
1975, -5.3846710461E-01
1976, -5.4898800394E-01
1977, -4.8518263240E-01
1978,  7.8250466977E-01
1979, -5.5709304909E-01
1980,  2.0356065087E+00
1981,  4.6829486428E-01
1982,  6.1082454546E-02
1983, -6.0988861554E-01
1984,  2.2200121217E+00
1985, -5.7463232996E-01
1986,  1.0526948930E+00
1987, -9.7417188421E-01
1988, -1.8106969459E-01
1989, -6.0836668232E-01
1990, -1.2115731690E-01
1991, -4.1144947673E-01
1992,  2.0069920167E+00
1993,  3.9107984111E-01
1994, -6.8942060586E-01
1995, -1.0984041434E-01
1996, -7.6234271556E-02
1997, -9.7236934737E-01
1998,  1.1154621907E-01
1999, -1.5673517923E-01
2000, -1.2706387653E+00
2001, -1.0063270184E+00
2002, -1.7246762975E+00
2003,  1.6341489825E+00
2004, -1.1208909355E+00
2005, -9.5580145316E-01
2006,  1.3499220402E-01
2007, -4.0661465617E-01
2008,  9.0426922805E-01
2009,  1.5154218625E+00
2010,  9.8753673930E-01
2011,  1.2440424441E+00
2012,  8.7746595564E-01
2013, -1.3668886234E+00
2014, -9.3832543941E-02
2015, -6.3705945670E-01
2016, -7.0449456043E-01
2017, -7.7205388815E-01
2018, -3.4068074055E-01
2019, -1.2467638727E+00
2020, -1.1329370353E+00
2021,  6.0885189797E-01
2022, -9.0836836637E-01
2023,  3.8924385742E-01
2024,  8.7818057292E-01
2025, -1.3555283806E+00
2026, -6.6937730949E-01
2027, -1.0173385435E+00
2028, -2.0505252830E+00
2029,  7.9343940330E-01
2030,  1.9341930648E+00
2031, -6.2581543678E-01
2032,  4.3825473954E-01
2033, -9.8316360311E-01
2034, -1.5993010797E+00
2035,  6.2825251694E-01
2036, -4.7802133084E-01
2037, -4.2873103154E-01
2038, -7.8629352502E-01
2039,  1.6281697172E+00
2040,  2.8405487465E-01
2041,  1.6811736886E+00
2042,  2.2214706354E+00
2043, -3.8756778907E-01
2044,  6.1906559171E-01
2045, -1.4574709839E+00
2046, -9.6023427913E-01
2047, -5.9328225330E-01
2048,  1.3111424453E+00
2049, -1.3736761048E+00
2050, -7.4923149818E-01
2051,  4.7207021326E-01
2052,  8.9086150019E-02
2053,  1.5522707322E+00
2054,  9.1006521515E-02
2055, -1.2013206340E+00
2056, -2.7450484862E-03
2057,  7.3323430341E-01
2058, -5.6397625255E-01
2059,  1.2611430380E+00
2060,  5.6079918244E-01
2061,  2.5419519758E+00
2062, -1.2520673235E+00
2063, -7.1800279125E-01
2064, -4.0459510792E-01
2065, -7.9935516423E-01
2066, -1.1571401482E+00
2067, -4.4050045044E-01
2068, -4.5507028823E-01
2069, -9.7855437874E-01
2070,  5.6965751011E-01
2071, -8.0264038772E-01
2072, -1.0259713924E+00
2073,  5.3255389264E-01
2074, -8.2742425082E-01
2075,  2.9412353669E-01
2076, -1.1570240598E+00
2077, -2.7244720752E-01
2078, -2.2342549612E+00
2079, -2.8000082254E-01
2080, -3.5060855826E-01
2081, -3.8757739525E-01
2082,  4.8629167912E-01
2083,  4.8341357785E-01
2084, -1.0632618455E+00
2085, -9.3782013841E-01
2086, -1.7986541734E+00
2087, -4.3397495318E-01
2088, -6.5391167470E-01
2089,  8.7220552016E-01
2090,  1.4854894155E+00
2091, -6.8649566295E-01
2092, -1.0864373441E-02
2093, -7.4737147380E-01
2094,  3.9169385044E-01
2095,  1.6078392116E+00
2096, -1.5298614148E+00
2097, -9.3122352489E-01
2098,  4.8283073761E-01
2099,  1.5998384298E+00
2100, -5.2625273980E-01
2101,  1.7134788452E-01
2102,  1.8232561617E+00
2103, -7.5784963451E-01
2104, -1.0827821311E+00
2105,  1.4952808043E+00
2106, -2.6500738933E-01
2107, -1.3029733406E+00
2108,  9.1968726470E-03
2109, -1.7242428784E+00
2110,  2.4341270149E+00
2111,  3.1127040005E-01
2112, -1.2958148958E+00
2113, -1.6734150128E-01
2114,  2.9281485983E-01
2115,  1.0958293550E+00
2116,  1.2010145998E+00
2117,  1.2239572326E+00
2118, -2.2415150775E-03
2119, -4.7080259902E-01
2120,  2.6800980065E-01
2121,  7.9317876587E-01
2122, -2.6606664840E-01
2123, -1.0370939583E+00
2124,  7.8881671243E-01
2125,  1.0475620535E+00
2126,  1.4469052614E-01
2127,  5.0115915681E-03
2128,  8.7119780065E-01
2129, -2.2204168108E+00
2130, -6.9052892301E-01
2131,  1.1415419107E+00
2132,  8.2984950350E-01
2133, -5.8344516472E-02
2134,  1.0257158448E+00
2135,  1.6958820544E+00
2136, -4.2145621450E-01
2137, -4.0956949951E-01
2138,  1.2857752963E+00
2139,  1.6251629883E+00
2140, -8.9058419164E-01
2141,  7.1697681435E-01
2142,  5.1801631573E-01
2143,  7.8203886550E-01
2144, -1.5773215712E+00
2145,  4.0110250996E-01
2146, -5.9675196512E-01
2147, -8.3282641321E-01
2148, -3.5643312603E-01
2149,  2.3066779205E-01
2150, -5.5753057547E-01
2151, -3.6278857733E-01
2152,  1.2617210710E+00
2153, -2.6845351849E-01
2154, -2.0014904636E+00
2155, -5.8321481278E-01
2156, -1.2169530075E+00
2157, -1.1003958125E+00
2158, -9.8923314502E-01
2159, -5.2466513274E-01
2160, -8.7063602791E-01
2161,  1.3163674126E+00
2162,  1.9555081964E-01
2163, -2.3334543164E+00
2164,  4.6311309295E-02
2165,  7.7185204032E-01
2166,  6.1796708186E-01
2167,  1.3351907435E-01
2168,  3.0806507142E-01
2169,  1.4870977372E-01
2170,  2.3943787789E-01
2171,  1.1271793521E+00
2172, -7.3467180515E-01
2173, -2.3213252600E-01
2174,  1.2670168585E+00
2175, -5.7442527219E-02
2176,  4.9873576922E-01
2177, -2.1158821259E+00
2178,  8.0794461859E-01
2179,  7.9337194646E-01
2180,  6.0492450995E-01
2181, -1.1268679790E+00
2182, -5.3413144967E-01
2183,  5.3607912845E-01
2184,  8.9103932381E-01
2185, -2.6613594714E-01
2186, -1.4492219265E+00
2187,  2.5162014018E-01
2188, -1.2225659040E+00
2189, -5.6104577180E-01
2190, -8.4805386439E-01
2191,  1.2507570877E+00
2192,  1.3125311652E+00
2193,  9.0559193921E-01
2194, -4.7934889558E-01
2195,  1.4998652897E+00
2196, -9.2920953545E-01
2197,  7.4341936854E-01
2198,  5.3682026153E-01
2199, -3.6685772177E-01
2200, -6.4419936331E-01
2201,  6.1395297154E-02
2202, -1.3625503149E+00
2203, -1.0829333589E+00
2204, -9.4084516361E-01
2205,  3.1702010363E-01
2206,  9.2946082836E-01
2207,  4.3717950650E-01
2208,  3.5932343557E-01
2209,  3.3619829716E-01
2210, -6.1147134533E-01
2211, -1.1237792175E+00
2212,  1.1809102360E+00
2213, -1.0974929334E+00
2214,  1.6672873795E-01
2215, -3.7365672118E-01
2216,  6.0024316849E-01
2217,  8.2250676809E-01
2218, -1.2030039728E+00
2219, -5.7970861963E-01
2220,  3.7213825759E-01
2221,  1.0804920011E+00
2222, -2.9333405705E-01
2223,  1.6184187059E-01
2224, -3.9027632213E-01
2225,  3.1744572059E-01
2226,  1.2364705784E+00
2227,  3.8623393733E-02
2228, -1.4950880876E+00
2229,  9.5512368739E-01
2230,  1.0011522980E+00
2231,  1.2209638058E+00
2232, -8.3096466790E-01
2233,  5.2654185488E-01
2234, -1.7298797775E+00
2235,  2.2256584410E+00
2236, -7.7870765535E-01
2237,  1.2458863407E+00
2238,  1.8270358852E+00
2239, -5.7244695029E-01
2240,  1.7941962915E+00
2241,  8.0066695563E-01
2242,  1.1719491867E+00
2243, -3.5264189571E-01
2244, -5.3847776107E-01
2245, -3.1357520995E-01
2246,  4.0895302718E-01
2247,  1.3718455050E+00
2248,  9.6328754806E-01
2249, -5.2730371442E-01
2250,  1.0972042421E-01
2251,  9.5977106737E-01
2252,  1.3696310132E+00
2253, -3.9938234868E-01
2254, -2.6046948182E-01
2255, -7.5567929862E-01
2256,  1.3712738943E+00
2257, -9.7077594847E-01
2258,  1.0630388529E+00
2259,  3.6714991811E-01
2260,  3.5368584771E-01
2261, -4.7066358260E-01
2262, -7.8513799280E-01
2263,  1.3440165123E-02
2264,  8.2153871490E-01
2265, -1.9779602444E-03
2266, -9.9646702180E-01
2267,  1.9399287926E+00
2268, -1.2124103706E+00
2269,  3.6393511642E-01
2270,  5.0980335540E-01
2271,  3.0403033698E-01
2272, -1.3404329323E-01
2273,  5.3202446748E-01
2274, -1.4846347309E-01
2275,  8.5984368277E-01
2276,  1.1380898374E-02
2277, -6.8143156861E-01
2278, -3.7329999768E-01
2279, -2.3756309514E+00
2280, -4.1545778748E-01
2281,  1.3587373686E+00
2282,  8.9105325159E-01
2283,  1.1979686832E+00
2284,  5.9688975773E-01
2285,  9.3934414099E-02
2286, -1.6098651440E+00
2287,  2.5487398385E+00
2288, -7.3254576834E-01
2289,  1.1194922100E+00
2290,  1.1356663372E-01
2291, -6.5375629869E-01
2292,  5.2694565388E-01
2293,  8.6740478663E-01
2294,  1.6131065592E+00
2295,  5.5408564116E-01
2296, -6.8802479015E-01
2297, -3.8329392135E-01
2298,  1.0920311070E+00
2299, -1.1620057761E+00
2300, -4.0452862072E-01
2301, -1.3436457893E+00
2302, -1.4382488471E+00
2303, -1.6618522596E+00
2304, -2.0303181928E+00
2305, -6.5484689882E-01
2306,  1.0721862369E+00
2307,  1.8500005077E-01
2308, -5.2302755459E-01
2309,  1.4157317625E+00
2310,  2.9027554101E-01
2311, -9.7824041004E-01
2312, -7.8446093417E-01
2313, -6.8564854488E-01
2314,  8.3396499236E-01
2315,  3.5468614815E-01
2316,  7.1742438158E-01
2317, -5.3482461356E-01
2318,  1.8853503164E+00
2319, -6.0242038821E-01
2320, -1.4400812246E+00
2321,  2.6171086081E-01
2322,  9.1253495722E-01
2323,  2.2247284790E-01
2324, -1.7349917124E-02
2325, -8.7274040219E-02
2326, -1.8584381076E+00
2327,  5.2098060950E-01
2328,  2.0648304767E+00
2329, -1.2906244455E+00
2330,  9.7149069364E-02
2331, -1.5646861631E+00
2332,  6.6539376840E-01
2333, -1.9261955187E+00
2334, -2.8109021617E-01
2335, -4.0889514106E-01
2336, -2.0204788577E-01
2337, -8.4901598746E-01
2338, -1.5440993079E+00
2339,  7.1233026782E-01
2340,  1.2029533519E-02
2341,  5.3220640269E-01
2342, -2.6029302666E-01
2343, -1.3862229113E+00
2344,  2.0979138122E-01
2345, -3.4494559111E-01
2346,  1.0317313085E+00
2347, -1.8477057136E+00
2348, -2.2014939074E-02
2349, -6.4667459089E-01
2350,  5.7447535314E-01
2351,  8.8780126980E-01
2352,  9.0005537838E-01
2353, -1.3330098904E+00
2354,  4.6720298675E-01
2355,  1.2573535077E+00
2356,  5.2578065332E-01
2357, -1.0792318846E+00
2358, -1.2953903644E+00
2359,  7.3358953579E-01
2360, -1.5037545648E+00
2361, -1.0791383088E+00
2362,  1.0007348339E+00
2363,  4.2474958781E-01
2364,  4.1500715924E-01
2365,  6.6191466928E-02
2366, -1.6191375562E+00
2367, -1.4587631647E+00
2368,  1.6074293197E+00
2369, -8.0624700985E-01
2370,  3.4634396201E-01
2371,  9.3169213643E-01
2372, -1.5604528500E-02
2373,  7.8731670860E-01
2374, -2.8455267988E-01
2375, -4.0843092419E-01
2376, -1.1430283688E+00
2377,  1.7712198776E-01
2378,  2.9979005477E-01
2379,  1.6726853117E+00
2380,  1.7466904272E+00
2381, -1.2255402965E+00
2382,  7.6829459371E-01
2383, -2.7042907923E-01
2384,  5.4786369390E-01
2385,  4.2179162025E-01
2386,  1.0927870254E+00
2387, -6.9843830889E-01
2388, -5.4997596549E-01
2389,  3.4354337345E-01
2390, -4.8766833595E-01
2391,  8.2099089264E-01
2392, -2.9532155432E-01
2393, -6.9470581701E-01
2394, -3.8671350903E-02
2395, -1.1669139828E+00
2396,  1.5261137198E+00
2397,  2.6077246470E+00
2398, -1.4183784833E-02
2399,  2.0145983270E+00
2400, -1.1127969719E-01
2401, -3.2236182284E-01
2402, -1.8386246488E+00
2403, -3.9402508629E-02
2404,  1.7174499195E-01
2405, -1.3240704670E+00
2406,  1.8780616192E+00
2407,  2.5981465300E+00
2408, -1.0568842434E+00
2409,  9.4545683938E-01
2410,  4.2486427082E-01
2411, -5.2152884688E-01
2412, -9.3242463808E-02
2413, -3.3953958131E-02
2414,  4.1164094182E-01
2415,  2.8221005177E-01
2416, -7.8650121560E-01
2417, -1.7583086049E+00
2418,  1.4690752141E+00
2419, -2.7034723438E-01
2420, -7.1049623911E-01
2421, -1.0649842867E+00
2422, -7.6152309502E-03
2423, -1.0146483673E+00
2424, -1.2481400856E+00
2425, -9.1428820406E-01
2426,  2.7133582002E-01
2427, -2.7365341291E+00
2428,  9.1752611267E-01
2429, -2.1075280870E-01
2430, -1.6228961836E-01
2431, -5.6719728424E-02
2432,  5.8782457678E-01
2433,  4.1891943741E-01
2434,  2.4476693810E+00
2435, -3.3032205187E-01
2436,  4.9917247798E-01
2437,  4.3752425230E-01
2438, -1.2185922940E+00
2439, -2.8822430479E-01
2440, -3.5002335068E-01
2441,  7.5466643178E-01
2442, -6.8515421277E-01
2443, -5.6109844618E-01
2444, -3.9916166207E-02
2445, -9.3367793958E-01
2446, -5.6063587590E-01
2447, -2.2795487393E+00
2448,  3.7178296287E-01
2449,  7.0819081632E-01
2450,  8.0248018135E-01
2451,  5.4124228637E-01
2452,  6.8723718596E-01
2453, -4.4440103779E-01
2454, -7.5278526653E-01
2455, -3.9957348766E-01
2456,  4.9541584289E-01
2457,  1.4814144141E-01
2458, -1.0727865041E-01
2459,  4.9046657027E-01
2460,  1.8137520032E-01
2461,  7.8028097832E-01
2462, -7.8207270833E-01
2463,  2.5016606137E+00
2464,  4.1133951624E-01
2465,  9.9842536588E-01
2466, -5.1816692640E-01
2467,  1.3174658690E-01
2468, -2.9315901337E-01
2469,  5.2231396156E-01
2470,  3.8185041176E-01
2471, -4.9321259909E-02
2472, -8.6333348695E-01
2473, -1.0001755210E+00
2474, -3.2171672243E-01
2475, -1.1414107025E+00
2476, -5.6333815851E-01
2477, -1.2897565995E+00
2478, -7.2949181331E-01
2479, -1.4747393576E+00
2480,  3.9476909428E-01
2481, -1.8123411359E+00
2482,  1.3600809641E+00
2483,  1.3561897463E+00
2484,  6.1659918266E-01
2485,  2.1125522096E+00
2486,  1.9476820472E-01
2487,  2.0029639330E+00
2488,  9.0201539239E-01
2489, -2.3905021294E+00
2490, -1.5534666577E-01
2491,  1.6284681084E+00
2492,  4.0614797368E-01
2493,  3.2315555082E-01
2494, -1.6084132127E-01
2495,  1.7300853912E+00
2496,  1.1753106193E+00
2497,  6.2355042744E-01
2498, -7.7478641209E-01
2499, -1.4783563231E+00
2500,  3.2648291487E-01
2501,  4.8646727219E-01
2502,  8.7435137661E-01
2503,  1.3387239845E-01
2504, -1.2868561648E+00
2505, -8.2607500178E-01
2506, -9.4461740210E-01
2507, -2.4791618135E-01
2508, -5.9469289099E-01
2509, -8.8055087138E-01
2510, -7.7082385592E-01
2511,  1.9610226751E-01
2512, -3.8694946503E-01
2513,  7.8146555528E-02
2514, -1.7510459111E-01
2515,  1.1033586234E+00
2516, -1.2977923522E-01
2517,  6.3469286614E-02
2518,  9.0673555669E-01
2519, -1.1238734161E-02
2520,  1.3481509182E+00
2521,  2.0544152808E+00
2522,  1.0288517806E+00
2523, -5.1978343053E-01
2524, -6.3443440339E-01
2525,  8.7225611762E-01
2526,  1.9209972506E-01
2527,  7.6229301082E-01
2528, -7.9657170607E-01
2529, -1.4830143909E-01
2530, -1.1724797917E+00
2531,  1.9570861498E+00
2532,  1.6775578477E-02
2533,  8.2576592807E-02
2534, -1.1633498638E+00
2535,  1.2221126937E-01
2536,  9.8159232618E-01
2537,  3.3526750250E-01
2538,  2.0770713010E-01
2539, -9.4194776356E-01
2540,  1.3667572183E-01
2541,  4.2397701661E-01
2542,  2.3418539955E-01
2543, -4.5565694971E-01
2544,  3.1351486801E-01
2545, -1.6611788181E+00
2546,  8.3586919559E-01
2547,  4.4544721724E-01
2548,  9.1756261597E-01
2549,  1.8399988141E-01
2550, -1.0254361556E+00
2551,  8.8218681121E-01
2552, -1.2856251205E-01
2553,  1.3712709935E+00
2554, -1.3776985898E+00
2555, -1.4788065288E+00
2556, -8.2807563414E-01
2557, -6.9208081833E-01
2558, -4.5769468209E-01
2559, -4.0071520509E-01
2560,  2.0554839773E+00
2561, -1.0057793209E+00
2562,  6.5118385762E-01
2563,  2.1976283699E+00
2564, -7.3015410322E-01
2565, -1.1921885911E+00
2566,  4.1797973910E-01
2567, -9.0331750807E-01
2568, -8.6039087025E-01
2569, -6.2768869316E-01
2570,  2.7696406194E-01
2571, -1.0263575606E+00
2572,  7.0943654674E-01
2573,  1.1249751763E+00
2574,  1.2077381388E-01
2575,  1.7011040114E+00
2576, -4.3628652065E-01
2577, -5.7032428575E-01
2578,  1.9530293112E-01
2579,  1.4404869047E-01
2580, -1.2749031072E+00
2581, -8.4076443256E-01
2582, -1.6404632771E+00
2583,  9.7978123310E-01
2584, -9.5793119974E-01
2585, -1.1713557752E+00
2586,  3.4069021414E-01
2587, -2.4352896491E-01
2588, -1.4191696146E+00
2589, -2.5726001281E-02
2590, -1.0299125320E+00
2591, -2.2431264187E-02
2592,  5.3661283999E-01
2593,  1.4157680699E-01
2594, -5.9091042284E-01
2595, -1.4183938285E-01
2596,  4.1399923188E-01
2597, -4.0376607465E-01
2598,  1.2977565800E+00
2599, -4.2595163623E-01
2600,  6.8706928761E-01
2601,  5.3602442993E-01
2602, -1.7121982795E-01
2603, -1.0732118827E+00
2604,  5.6347681029E-01
2605, -5.4775647973E-01
2606,  5.7156387331E-01
2607, -2.2001444576E+00
2608, -1.0566545014E+00
2609, -1.2909192107E+00
2610, -1.4446147276E+00
2611,  2.4036900275E+00
2612,  1.6993435201E+00
2613, -2.1636075278E+00
2614, -2.1276446081E-01
2615, -2.0514211862E+00
2616, -1.5041632631E-01
2617,  7.0777435704E-01
2618, -2.1474842384E+00
2619,  5.2950182961E-01
2620, -1.2518636769E+00
2621, -2.2958545846E+00
2622, -1.0184429274E+00
2623, -8.0483818675E-01
2624,  1.2864739236E-01
2625, -6.2702036662E-01
2626, -8.6452530477E-01
2627,  1.8628166816E+00
2628,  4.3735618558E-01
2629, -4.5292285027E-01
2630, -2.2450975442E-01
2631,  1.9675645445E-02
2632, -4.5919633430E-01
2633,  8.1422386456E-01
2634, -6.4666210584E-01
2635, -7.4428718103E-01
2636, -5.1020312191E-01
2637,  6.5518571361E-01
2638, -2.5365688953E-01
2639,  8.9491793786E-01
2640, -2.6595478103E-01
2641, -5.4373917613E-02
2642,  1.1770077762E+00
2643,  7.3314885940E-01
2644,  5.1340854912E-02
2645, -5.2128791253E-01
2646,  1.9679901636E-01
2647,  6.8669984542E-01
2648,  1.2896755558E+00
2649,  1.3789074367E+00
2650,  1.7639287371E+00
2651, -4.1310823399E-01
2652, -3.8363374116E-02
2653, -1.3621651181E+00
2654,  9.5510753227E-01
2655,  4.5641428608E-01
2656, -3.6358767447E-01
2657,  9.0794924351E-02
2658,  6.9248085221E-01
2659, -1.2628035215E-01
2660, -1.4880188744E+00
2661, -7.6610487477E-01
2662,  1.2438898507E+00
2663,  6.7811941359E-01
2664, -9.9027934610E-02
2665,  1.2203089715E+00
2666,  1.0938580174E-01
2667, -3.3759187115E+00
2668,  1.6468651095E-01
2669,  4.5685801214E-02
2670,  2.1537650442E-01
2671, -8.3348170878E-02
2672,  1.2495080483E+00
2673, -9.8185261984E-01
2674, -3.9188884282E-01
2675, -6.6838804772E-03
2676,  1.7773765229E+00
2677, -7.2096717114E-01
2678,  1.5376747369E-01
2679, -5.1954868493E-01
2680,  4.8364396639E-01
2681,  6.8908552602E-01
2682,  2.2617488784E-01
2683,  5.6854901002E-01
2684, -1.5118494474E+00
2685,  1.8056059901E+00
2686, -1.3464989544E+00
2687,  4.4255461097E-01
2688, -5.8536063405E-02
2689, -8.8428749836E-01
2690,  1.0518681863E+00
2691,  6.3441018987E-01
2692,  2.7091877598E-01
2693, -7.0427985281E-01
2694, -1.2158098856E+00
2695,  8.8658180840E-01
2696,  6.3508982331E-02
2697,  6.6162240585E-01
2698, -1.9910995973E+00
2699, -7.2475383578E-02
2700,  1.2703992825E+00
2701,  1.3886205001E+00
2702, -1.4437222884E-01
2703, -4.8316832307E-01
2704, -7.2648596577E-01
2705, -8.4421018521E-02
2706,  1.2596566251E-01
2707,  2.0967574979E-01
2708,  5.9819809132E-01
2709, -1.4116564301E+00
2710,  2.4882357439E-01
2711,  4.7557942654E-01
2712, -4.6195348972E-01
2713,  1.5997870034E+00
2714, -7.0852486512E-01
2715,  9.0305880629E-01
2716, -3.2136183683E-01
2717,  1.3840883726E+00
2718, -6.1212504593E-01
2719,  1.5419610098E-01
2720,  4.2309257541E-01
2721, -1.3482909183E+00
2722,  5.9023843359E-01
2723,  1.1836595770E+00
2724,  6.1422687579E-01
2725, -2.0521001320E-01
2726, -1.6624928229E+00
2727,  6.5937743391E-01
2728,  1.9159349035E+00
2729, -6.7785274020E-01
2730, -8.0116128188E-01
2731,  1.1738775928E+00
2732,  5.2267086443E-01
2733, -1.2562735063E-01
2734, -9.2655903001E-02
2735, -5.5223082587E-01
2736,  2.8191939853E-01
2737,  9.8678440650E-01
2738,  6.8309287728E-01
2739,  3.4645509022E-01
2740, -7.3806043322E-01
2741,  9.3784355042E-02
2742,  8.1549351499E-02
2743,  1.0198433584E+00
2744, -9.7981951756E-01
2745, -4.4795158346E-02
2746, -5.8972249126E-01
2747, -5.0046702857E-01
2748,  4.8458755326E-01
2749,  2.5084461794E-01
2750, -3.9555584624E-01
2751, -3.1846265689E-01
2752, -7.4571965448E-01
2753,  4.8277058051E-01
2754,  2.2627415701E-01
2755,  3.9533027754E-01
2756,  1.1454866274E+00
2757, -1.0071037615E+00
2758,  1.3809762508E+00
2759, -1.7036969257E+00
2760, -8.0355936533E-01
2761,  9.2768500531E-01
2762,  2.3319103321E-01
2763, -1.1303883608E+00
2764,  2.7982638321E-01
2765,  1.8847962710E+00
2766,  6.4562099269E-01
2767, -5.3207934569E-01
2768, -2.1322810621E-01
2769, -5.7185349091E-01
2770, -6.2716662449E-01
2771, -5.7311405437E-01
2772,  2.4751551933E+00
2773, -1.4660384039E+00
2774, -7.9131225604E-01
2775,  1.3768760572E+00
2776,  4.2520555309E-02
2777, -3.6548865834E-01
2778, -6.5313143311E-01
2779,  1.0229454145E+00
2780, -1.9632421265E+00
2781,  1.8176956269E+00
2782, -2.0781111928E+00
2783,  4.0948508026E-02
2784, -1.3900763443E-01
2785,  7.1346885610E-01
2786, -8.4600945135E-01
2787,  4.6686393145E-01
2788,  2.6514505455E-01
2789, -2.6884386760E+00
2790,  1.1071081548E+00
2791,  9.6821567748E-01
2792,  3.5877339781E-01
2793, -1.2110172808E+00
2794, -5.3455681637E-03
2795, -1.7756086599E-01
2796,  8.3936833104E-01
2797, -1.5595411831E+00
2798,  2.7123059966E+00
2799, -9.6747996018E-01
2800, -3.9725094895E-02
2801, -9.5312929752E-01
2802,  1.0433440597E+00
2803, -1.4302882678E+00
2804,  5.6334277368E-01
2805, -6.0244541646E-01
2806,  9.1609790974E-02
2807,  9.9956451912E-01
2808,  1.7391268563E+00
2809, -1.6805479209E+00
2810,  1.8070395143E-01
2811,  9.5903969929E-02
2812,  6.2630242540E-01
2813,  4.7621121884E-01
2814, -8.7631309698E-03
2815,  3.4710373895E-02
2816, -1.0030744209E+00
2817, -1.7465119802E-01
2818,  6.1074221808E-01
2819,  1.7248159203E+00
2820, -1.6337365328E-01
2821,  1.6941140724E+00
2822,  2.5053252878E+00
2823, -1.0831825117E-02
2824,  1.2237380551E+00
2825, -6.1005608178E-01
2826,  1.2779796532E+00
2827,  3.1542952282E-01
2828,  2.0930616200E-01
2829,  3.2755669634E-01
2830,  6.9421762971E-01
2831, -6.0052414040E-01
2832,  4.8809331217E-01
2833,  4.3375029752E-01
2834, -6.7549873269E-02
2835,  1.7704680532E+00
2836,  1.1597323403E+00
2837, -1.1708726464E-01
2838,  9.1618561325E-01
2839,  2.8986646098E-01
2840, -4.1816382931E-01
2841, -4.4556272328E-01
2842,  9.3372628789E-01
2843, -5.8855850853E-02
2844, -9.2237319028E-01
2845, -5.5218787309E-02
2846,  9.6965809463E-01
2847,  4.0145979095E-02
2848,  4.5428086183E-01
2849,  1.3545451097E+00
2850,  3.1013470899E-01
